iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
128,-260.12,-261.2,-264.28,-250.89,-242.18,-252.18,-242.7,-243.52,-305.69,-304.51,-254.19,-241.22,-266.8,-259.1,-240.47,-258.49,-241.82,-310.25,-301.41,-244.81,-256.95,-294.81,-267.48,-236.9,-236.24,-265.49,-377.58,-231.97,-326.36,-249.42,-248.06,-235.57,-266.48,-239.8,-241.9,-267.08,-368.34,-269.87,-235.16,-243.61,-250.13,-242.57,-270.77,-247.95,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.02,-239.15,-251.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.66,-245.93,-241.9,-342.97,-253.41,-237.11,-240.27,-242.35,-262.32,-240.59,-244.42,-288.55,-238.87,-249.06,-244.66,-246.06,-283.99,-253.64,-243.47,-256.72,-243.69,-316.36,-248.3,-239.11,-281.54,-246.34,-250.51,-270.49,-247.63,-533.37,-250.3,-247.04,-256.45,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.63
129,-260.12,-261.2,-264.28,-250.89,-242.18,-252.18,-242.7,-243.52,-305.69,-304.51,-254.19,-240.61,-266.8,-259.1,-240.47,-259.11,-241.82,-310.25,-302.03,-244.81,-256.95,-294.81,-268.1,-236.28,-236.86,-265.49,-377.58,-231.97,-326.36,-249.42,-248.06,-235.57,-267.1,-239.8,-241.9,-267.08,-368.34,-269.87,-235.16,-242.99,-250.13,-242.57,-270.77,-247.95,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.02,-239.15,-251.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.66,-245.93,-241.9,-342.97,-253.41,-237.72,-240.27,-242.35,-262.32,-241.21,-244.42,-288.55,-238.87,-249.06,-244.66,-245.45,-283.99,-253.02,-243.47,-256.72,-243.69,-316.36,-248.3,-239.11,-281.54,-246.34,-250.51,-270.49,-248.25,-533.37,-250.3,-247.04,-255.83,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.01
130,-260.12,-261.2,-264.28,-250.89,-242.18,-252.18,-242.7,-243.52,-305.69,-304.51,-254.19,-239.99,-266.8,-259.1,-241.08,-259.11,-241.82,-310.25,-300.8,-244.81,-256.95,-294.81,-267.49,-236.28,-237.47,-265.49,-377.58,-231.97,-326.36,-249.42,-248.06,-235.57,-267.1,-239.8,-241.9,-267.08,-368.34,-269.87,-235.16,-243.6,-250.13,-243.18,-270.77,-247.95,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.02,-239.15,-251.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-241.9,-342.97,-253.41,-237.72,-240.27,-242.96,-262.32,-240.59,-244.42,-288.55,-238.87,-249.06,-244.66,-245.45,-283.99,-253.02,-243.47,-256.72,-243.69,-316.36,-248.3,-239.11,-281.54,-246.34,-250.51,-269.88,-248.25,-533.37,-250.3,-247.04,-255.83,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.62
131,-260.12,-261.2,-264.28,-250.89,-242.18,-252.18,-242.7,-243.52,-305.69,-304.51,-254.19,-239.99,-266.8,-259.1,-241.08,-258.27,-241.82,-310.25,-300.8,-243.97,-256.95,-294.81,-268.32,-237.12,-236.63,-265.49,-377.58,-232.8,-326.36,-249.42,-248.06,-235.57,-267.1,-238.96,-241.9,-267.08,-368.34,-269.87,-235.16,-242.77,-250.13,-243.18,-270.77,-247.95,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.02,-239.15,-251.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-241.9,-342.97,-253.41,-236.89,-240.27,-242.96,-262.32,-240.59,-244.42,-288.55,-238.87,-249.06,-244.66,-246.28,-283.99,-253.02,-243.47,-256.72,-243.69,-316.36,-248.3,-239.11,-281.54,-246.34,-250.51,-269.88,-248.25,-533.37,-250.3,-247.04,-256.67,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.62
132,-260.12,-261.2,-264.28,-250.89,-242.18,-252.18,-242.7,-243.52,-305.69,-305.02,-254.19,-239.99,-266.8,-259.1,-241.08,-258.27,-241.82,-309.73,-301.31,-243.97,-256.95,-294.81,-268.32,-237.12,-237.15,-265.49,-377.58,-232.29,-326.36,-249.42,-248.06,-235.57,-266.59,-238.96,-241.9,-267.08,-368.34,-269.87,-235.16,-243.28,-250.13,-242.67,-270.77,-248.46,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.02,-239.15,-251.13,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.77,-245.93,-241.9,-342.97,-253.41,-237.4,-240.27,-242.96,-262.32,-241.1,-244.42,-288.55,-238.87,-249.06,-244.66,-245.77,-283.99,-253.02,-243.47,-256.72,-244.2,-316.36,-248.3,-239.62,-281.54,-245.83,-250.51,-269.88,-248.25,-533.37,-250.3,-247.04,-256.16,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.62
133,-260.12,-261.2,-264.28,-251.72,-242.18,-252.18,-242.7,-243.52,-305.69,-305.02,-254.19,-239.99,-266.8,-259.1,-240.26,-258.27,-241.82,-309.73,-301.31,-243.97,-256.95,-294.81,-267.5,-237.12,-236.32,-265.49,-377.58,-232.29,-326.36,-249.42,-248.06,-235.57,-266.59,-239.79,-241.9,-267.08,-368.34,-269.87,-235.16,-244.1,-250.13,-242.67,-270.77,-248.46,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.02,-239.15,-251.13,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.77,-245.93,-241.9,-342.97,-253.41,-237.4,-239.44,-242.96,-262.32,-240.28,-244.42,-288.55,-238.87,-249.06,-244.66,-246.6,-283.99,-253.84,-243.47,-256.72,-244.2,-316.36,-248.3,-239.62,-281.54,-245.83,-250.51,-269.88,-248.25,-533.37,-250.3,-247.04,-255.33,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.62
134,-260.12,-261.2,-264.28,-251.72,-242.18,-252.18,-242.7,-243.52,-305.69,-305.02,-254.19,-239.99,-266.8,-259.1,-240.26,-258.27,-241.82,-309.73,-301.31,-243.21,-256.95,-294.81,-268.26,-237.12,-237.08,-265.49,-377.58,-232.29,-326.36,-249.42,-248.06,-235.57,-266.59,-239.03,-241.9,-267.08,-368.34,-269.87,-235.16,-243.35,-250.13,-242.67,-270.77,-248.46,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.26,-239.15,-251.13,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.77,-245.93,-241.9,-342.97,-253.41,-237.4,-239.44,-242.96,-262.32,-241.04,-244.42,-288.55,-238.87,-249.06,-244.66,-245.84,-283.99,-253.09,-243.47,-256.72,-243.45,-316.36,-248.3,-239.62,-281.54,-245.83,-250.51,-270.63,-248.25,-533.37,-250.3,-247.04,-256.09,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.62
135,-260.12,-261.2,-264.28,-250.89,-242.18,-252.18,-242.7,-243.52,-305.69,-305.02,-254.19,-239.99,-266.8,-259.1,-240.26,-258.27,-241.82,-309.73,-301.31,-244.04,-256.95,-294.81,-268.26,-237.12,-236.25,-265.49,-377.58,-232.29,-326.36,-249.42,-248.06,-235.57,-266.59,-239.86,-241.9,-267.08,-368.34,-269.87,-235.16,-242.52,-250.13,-242.67,-270.77,-248.46,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.09,-239.15,-251.13,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.77,-245.93,-241.9,-342.97,-253.41,-237.4,-239.44,-242.14,-262.32,-241.04,-244.42,-288.55,-238.87,-249.06,-244.66,-246.67,-283.99,-253.09,-243.47,-256.72,-244.27,-316.36,-248.3,-239.62,-281.54,-245.83,-250.51,-269.81,-247.43,-533.37,-250.3,-247.04,-256.09,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.62
136,-260.12,-261.2,-264.28,-251.8,-242.18,-252.18,-242.7,-243.52,-305.69,-305.02,-254.19,-239.09,-266.8,-259.1,-240.26,-258.27,-241.82,-309.73,-301.31,-244.04,-256.95,-294.81,-268.26,-237.12,-237.16,-265.49,-377.58,-232.29,-326.36,-249.42,-248.06,-235.57,-266.59,-238.95,-241.9,-267.08,-368.34,-269.87,-235.16,-243.43,-250.13,-242.67,-270.77,-248.46,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.18,-239.15,-251.13,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.77,-245.93,-241.9,-342.97,-253.41,-237.4,-239.44,-242.14,-262.32,-241.04,-244.42,-288.55,-238.87,-249.06,-244.66,-245.76,-283.99,-252.18,-243.47,-256.72,-243.37,-316.36,-248.3,-239.62,-281.54,-245.83,-250.51,-270.71,-247.43,-533.37,-250.3,-247.04,-256.09,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.62
137,-260.12,-261.2,-264.28,-251.2,-242.18,-252.18,-242.7,-243.52,-305.69,-305.02,-254.19,-239.09,-266.8,-259.1,-240.26,-258.27,-241.82,-309.73,-301.92,-243.43,-256.95,-294.81,-268.26,-236.51,-236.55,-265.49,-377.58,-232.29,-326.36,-249.42,-248.06,-235.57,-266.59,-239.55,-241.9,-267.08,-368.34,-269.87,-235.16,-242.82,-250.13,-242.67,-270.77,-248.46,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.78,-239.15,-251.13,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-241.9,-342.97,-253.41,-236.79,-239.44,-242.14,-262.32,-241.64,-244.42,-288.55,-238.87,-249.06,-244.66,-245.76,-283.99,-252.79,-243.47,-256.72,-243.37,-316.36,-248.3,-239.62,-281.54,-245.83,-250.51,-270.11,-248.03,-533.37,-250.3,-247.04,-255.48,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.62
138,-260.12,-261.2,-264.28,-251.2,-242.18,-252.18,-242.7,-243.52,-305.16,-305.02,-254.19,-239.62,-266.8,-259.1,-240.26,-258.27,-241.82,-309.73,-300.85,-243.97,-256.95,-294.81,-268.26,-236.51,-237.09,-265.49,-377.58,-232.29,-326.36,-249.42,-248.06,-235.57,-266.59,-239.55,-241.9,-267.08,-368.34,-269.87,-235.16,-242.82,-250.13,-243.2,-270.77,-248.46,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.25,-239.15,-251.13,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-241.9,-342.97,-253.41,-237.33,-238.91,-242.67,-262.32,-241.11,-244.42,-288.55,-238.87,-249.06,-244.66,-245.76,-283.99,-252.25,-243.47,-256.72,-243.37,-316.36,-248.3,-239.62,-281.54,-245.83,-250.51,-270.11,-248.03,-533.37,-250.3,-247.04,-256.02,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-242.16
139,-260.12,-261.2,-264.28,-250.44,-242.18,-252.18,-242.7,-243.52,-305.16,-305.02,-254.19,-239.62,-266.8,-259.1,-240.26,-258.27,-241.82,-309.73,-301.61,-243.97,-256.95,-294.81,-268.26,-236.51,-237.09,-265.49,-377.58,-232.29,-326.36,-249.42,-248.06,-235.57,-266.59,-239.55,-241.9,-267.08,-368.34,-269.87,-235.16,-242.82,-250.13,-243.2,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.01,-239.15,-251.13,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-241.9,-342.97,-253.41,-237.33,-239.67,-241.91,-262.32,-241.86,-244.42,-288.55,-238.87,-249.06,-244.66,-245.0,-283.99,-253.01,-243.47,-256.72,-243.37,-316.36,-248.3,-239.62,-281.54,-245.83,-250.51,-269.35,-248.03,-533.37,-250.3,-247.04,-255.26,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.4
140,-260.12,-261.2,-264.28,-251.2,-242.18,-252.18,-242.7,-243.52,-305.16,-305.02,-254.19,-239.62,-266.8,-259.1,-240.26,-258.27,-241.82,-308.98,-300.85,-243.97,-256.95,-294.81,-267.5,-236.51,-237.09,-265.49,-377.58,-232.29,-326.36,-249.42,-248.06,-235.57,-266.59,-240.31,-241.9,-267.08,-368.34,-269.87,-235.16,-243.58,-250.13,-243.2,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.01,-239.15,-251.13,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-241.9,-342.97,-253.41,-238.08,-238.91,-241.91,-262.32,-241.11,-244.42,-288.55,-238.87,-249.06,-244.66,-245.76,-283.99,-252.25,-243.47,-256.72,-243.37,-316.36,-248.3,-239.62,-281.54,-245.83,-250.51,-270.11,-248.03,-533.37,-250.3,-247.04,-255.26,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.4
141,-260.12,-261.2,-264.28,-251.2,-242.18,-252.18,-242.7,-243.52,-305.16,-305.02,-254.19,-239.62,-266.8,-259.1,-240.26,-258.27,-241.82,-308.98,-300.85,-242.67,-256.95,-294.81,-268.8,-236.51,-237.09,-265.49,-377.58,-232.29,-326.36,-249.42,-248.06,-235.57,-266.59,-239.01,-241.9,-267.08,-368.34,-269.87,-235.16,-242.28,-250.13,-243.2,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.01,-239.15,-251.13,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-241.9,-342.97,-253.41,-236.79,-238.91,-241.91,-262.32,-242.4,-244.42,-288.55,-238.87,-249.06,-244.66,-245.76,-283.99,-253.55,-243.47,-256.72,-243.37,-316.36,-248.3,-239.62,-281.54,-245.83,-250.51,-270.11,-248.03,-533.37,-250.3,-247.04,-255.26,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.4
142,-260.12,-261.2,-264.28,-251.8,-242.18,-252.18,-242.7,-243.52,-305.16,-305.02,-254.19,-239.02,-266.8,-259.1,-240.86,-258.27,-241.82,-308.98,-300.85,-243.28,-256.95,-294.81,-268.19,-237.12,-236.48,-265.49,-377.58,-232.29,-326.36,-249.42,-248.06,-235.57,-266.59,-239.62,-241.9,-267.08,-368.34,-269.87,-235.16,-242.89,-250.13,-243.2,-270.77,-248.31,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.4,-239.15,-251.13,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-241.9,-342.97,-253.41,-237.39,-238.91,-241.91,-262.32,-241.8,-244.42,-288.55,-238.87,-249.06,-244.66,-246.36,-283.99,-252.94,-243.47,-256.72,-243.37,-316.36,-248.3,-239.62,-281.54,-245.83,-250.51,-270.11,-248.03,-533.37,-250.3,-247.04,-255.26,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.4
143,-260.12,-261.2,-264.28,-251.2,-242.18,-252.18,-242.7,-242.91,-305.77,-305.02,-254.19,-239.62,-266.8,-259.1,-240.86,-258.27,-241.82,-308.98,-301.45,-243.88,-256.95,-294.81,-268.19,-237.12,-236.48,-265.49,-377.58,-232.29,-326.36,-249.42,-248.06,-235.57,-266.59,-239.62,-241.9,-267.08,-368.34,-269.87,-235.16,-242.89,-250.13,-242.6,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.4,-239.15,-251.13,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.51,-342.97,-253.41,-238.0,-238.91,-241.91,-262.32,-241.8,-244.42,-288.55,-238.87,-249.06,-244.66,-245.76,-283.99,-252.94,-243.47,-256.72,-243.97,-316.36,-248.3,-239.62,-281.54,-245.83,-250.51,-269.5,-247.43,-533.37,-250.3,-247.04,-254.66,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.4
144,-260.12,-261.2,-264.28,-251.2,-242.18,-252.18,-242.7,-242.91,-305.77,-305.02,-254.19,-239.17,-266.8,-259.1,-240.86,-258.27,-241.82,-308.98,-301.0,-243.88,-256.95,-294.81,-268.64,-237.12,-236.48,-265.49,-377.58,-232.29,-326.36,-249.42,-248.06,-235.57,-266.59,-239.16,-241.9,-267.08,-368.34,-269.87,-235.16,-242.89,-250.13,-243.05,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.4,-239.15,-251.13,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.51,-342.97,-253.41,-237.54,-238.91,-242.37,-262.32,-241.34,-244.42,-288.55,-238.87,-249.06,-244.66,-245.76,-283.99,-252.94,-243.47,-256.72,-243.97,-316.36,-248.3,-239.62,-281.54,-245.83,-250.51,-269.5,-247.43,-533.37,-250.3,-247.04,-255.11,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.85
145,-260.12,-261.2,-264.28,-251.2,-242.18,-252.18,-242.7,-242.91,-305.77,-305.02,-254.19,-239.17,-266.8,-259.1,-240.22,-258.27,-241.82,-308.98,-301.0,-243.88,-256.95,-294.81,-268.64,-237.12,-237.13,-265.49,-377.58,-232.29,-326.36,-249.42,-248.06,-235.57,-266.59,-239.16,-241.25,-267.08,-368.34,-269.87,-235.16,-242.24,-250.13,-243.05,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.4,-239.15,-251.13,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.51,-342.97,-253.41,-237.54,-238.91,-242.37,-262.32,-241.99,-244.42,-288.55,-238.87,-249.06,-244.66,-245.76,-283.99,-252.94,-243.47,-256.72,-243.97,-316.36,-248.3,-239.62,-281.54,-245.83,-250.51,-269.5,-247.43,-533.37,-250.3,-247.04,-255.75,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.21
146,-260.12,-261.2,-264.28,-250.87,-242.18,-252.18,-242.7,-242.91,-305.77,-305.02,-254.19,-238.84,-266.8,-259.1,-240.22,-258.27,-241.82,-308.98,-301.32,-244.2,-256.95,-294.81,-268.32,-237.12,-236.81,-265.49,-377.58,-232.61,-326.36,-249.42,-248.06,-235.57,-266.59,-239.49,-241.25,-267.08,-368.34,-269.87,-235.16,-242.57,-250.13,-243.05,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.72,-239.15,-251.13,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.51,-342.97,-253.41,-237.54,-238.91,-242.04,-262.32,-241.99,-244.42,-288.55,-238.87,-249.06,-244.66,-246.08,-283.99,-252.94,-243.47,-256.72,-243.65,-316.36,-248.3,-239.62,-281.54,-245.83,-250.51,-269.18,-247.43,-533.37,-250.3,-247.04,-255.75,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.21
147,-260.12,-261.2,-264.28,-251.1,-242.18,-252.18,-242.7,-242.91,-305.77,-305.02,-254.19,-238.84,-266.8,-259.1,-240.44,-258.27,-241.82,-308.98,-301.1,-244.2,-256.95,-294.81,-268.32,-237.12,-237.03,-265.49,-377.8,-232.61,-326.36,-249.42,-248.06,-235.57,-266.59,-239.26,-241.25,-267.08,-368.34,-269.87,-235.16,-242.79,-250.13,-243.05,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.5,-239.15,-250.91,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.74,-342.97,-253.41,-237.32,-238.91,-242.27,-262.32,-241.99,-244.42,-288.55,-239.1,-249.06,-244.88,-246.08,-283.99,-252.72,-243.47,-256.72,-243.87,-316.36,-248.3,-239.85,-281.54,-245.83,-250.51,-269.41,-247.43,-533.37,-250.3,-247.04,-255.53,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.43
148,-260.12,-261.2,-264.28,-251.1,-242.18,-252.18,-242.7,-242.91,-305.77,-305.02,-254.19,-239.25,-266.8,-259.1,-240.44,-258.27,-241.82,-308.98,-301.1,-244.2,-256.95,-294.81,-268.32,-236.71,-237.03,-265.49,-377.8,-232.61,-326.36,-249.42,-248.06,-235.57,-266.59,-239.26,-241.25,-267.08,-368.34,-269.87,-235.16,-242.79,-250.13,-243.46,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.91,-239.15,-250.91,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.74,-342.97,-253.41,-236.91,-238.5,-242.27,-262.32,-241.58,-244.42,-288.55,-239.1,-249.06,-244.88,-245.67,-283.99,-252.72,-243.47,-256.72,-243.87,-316.36,-248.3,-239.44,-281.54,-245.83,-250.51,-269.41,-247.84,-533.37,-250.3,-247.04,-255.53,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.84
149,-260.12,-261.2,-264.28,-251.1,-242.18,-252.18,-242.7,-242.91,-306.05,-305.02,-254.19,-239.25,-266.8,-259.1,-240.16,-258.27,-241.82,-308.98,-301.1,-243.92,-256.95,-294.81,-268.32,-236.99,-236.75,-265.49,-377.8,-232.61,-326.36,-249.42,-248.06,-235.57,-266.59,-239.54,-241.25,-267.08,-368.34,-269.87,-235.16,-242.51,-250.13,-243.18,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.63,-239.15,-250.91,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.74,-342.97,-253.41,-237.19,-238.78,-242.27,-262.32,-241.58,-244.42,-288.55,-239.1,-249.06,-244.88,-245.95,-283.99,-253.0,-243.47,-256.72,-243.87,-316.36,-248.3,-239.72,-281.54,-245.83,-250.51,-269.41,-247.84,-533.37,-250.3,-247.04,-255.81,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.56
150,-260.12,-261.2,-264.28,-251.45,-242.18,-252.18,-242.7,-242.91,-306.05,-305.02,-254.19,-238.91,-266.8,-259.1,-240.51,-258.27,-241.82,-308.98,-301.1,-244.27,-256.95,-294.81,-267.98,-236.99,-237.1,-265.49,-377.8,-232.61,-326.36,-249.42,-248.06,-235.57,-266.59,-239.2,-241.25,-267.08,-368.34,-269.87,-235.16,-242.86,-250.13,-242.83,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.28,-239.15,-250.91,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.74,-342.97,-253.41,-237.19,-238.78,-242.27,-262.32,-241.58,-244.42,-288.55,-239.1,-249.06,-244.54,-245.95,-283.99,-252.65,-243.47,-256.72,-243.87,-316.36,-248.3,-239.72,-281.54,-245.83,-250.51,-269.75,-247.84,-533.37,-250.3,-247.04,-255.81,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.56
151,-260.12,-261.2,-264.28,-251.45,-242.18,-252.18,-242.7,-242.91,-306.05,-305.02,-254.19,-238.91,-266.8,-259.1,-240.06,-258.27,-241.82,-308.98,-301.1,-243.82,-256.95,-294.81,-268.43,-236.99,-236.65,-265.49,-377.8,-232.61,-326.36,-249.42,-248.06,-235.57,-266.59,-239.65,-241.25,-267.08,-368.34,-269.87,-235.16,-242.41,-250.13,-242.83,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.73,-239.15,-250.91,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.74,-342.97,-253.41,-237.19,-238.78,-242.27,-262.32,-241.58,-244.42,-288.55,-239.1,-249.06,-244.54,-246.4,-283.99,-253.1,-243.47,-256.72,-243.87,-316.36,-248.3,-239.72,-281.54,-245.83,-250.51,-269.3,-247.84,-533.37,-250.3,-247.04,-255.81,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.56
152,-260.12,-261.2,-264.28,-251.18,-242.18,-252.18,-242.7,-242.91,-305.78,-305.02,-254.19,-239.17,-266.8,-259.1,-240.06,-258.27,-241.82,-308.98,-300.83,-243.82,-256.95,-294.81,-268.16,-237.25,-236.91,-265.49,-377.8,-232.61,-326.36,-249.42,-248.06,-235.57,-266.59,-239.65,-241.25,-267.08,-368.34,-269.87,-235.16,-242.67,-250.13,-243.1,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.47,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.74,-342.97,-253.41,-237.45,-238.78,-242.27,-262.32,-241.58,-244.42,-288.55,-239.1,-249.06,-244.8,-246.4,-283.99,-252.84,-243.47,-256.72,-243.87,-316.36,-248.3,-239.98,-281.54,-245.83,-250.51,-269.57,-247.84,-533.37,-250.3,-247.04,-255.81,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.83
153,-260.12,-261.2,-264.28,-251.18,-242.18,-252.18,-242.7,-242.91,-305.78,-305.02,-254.19,-238.85,-266.8,-259.1,-240.38,-258.27,-241.82,-309.3,-301.15,-243.82,-256.95,-294.81,-268.16,-236.93,-236.91,-265.49,-377.8,-232.61,-326.36,-249.42,-248.06,-235.57,-266.59,-239.65,-241.25,-267.08,-368.34,-269.87,-235.16,-242.99,-250.13,-242.78,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.79,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.74,-342.97,-253.41,-237.13,-238.78,-242.27,-262.32,-241.58,-244.42,-288.55,-239.1,-249.06,-244.8,-246.08,-283.99,-252.84,-243.47,-256.72,-243.55,-316.36,-248.3,-239.66,-281.54,-245.83,-250.51,-269.89,-247.84,-533.37,-250.3,-247.04,-255.81,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.5
154,-260.12,-261.2,-264.28,-251.18,-242.18,-252.18,-242.7,-242.91,-305.48,-305.02,-254.19,-239.15,-266.8,-259.1,-240.68,-258.27,-241.82,-309.3,-300.85,-244.12,-256.95,-294.81,-268.16,-237.23,-236.91,-265.49,-377.8,-232.61,-326.36,-249.42,-248.06,-235.57,-266.59,-239.65,-241.25,-267.08,-368.34,-269.87,-235.16,-242.69,-250.13,-243.08,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.49,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.74,-342.97,-253.41,-237.43,-238.78,-242.27,-262.32,-241.58,-244.42,-288.55,-239.1,-249.06,-244.8,-246.08,-283.99,-252.54,-243.47,-256.72,-243.85,-316.36,-248.3,-239.66,-281.54,-245.83,-250.51,-269.59,-247.54,-533.37,-250.3,-247.04,-255.81,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.8
